norm_id	layer	card_status	candidate_kind	acceptance_status	available_for_evaluation	available_for_application	operator_activation_required	title	formulation	owner	scope	profile_id	norm_type	semantic_target	predicate	trigger	when	modality	execution_mode	operation	desired_value	forbidden_value	exceptions	priority	evidence_requirements	hold	stop	target_state	target_transition	success_criterion	forbidden_state	boundary_conditions	foundations	derivation_refs	tests	principles	required_phase	defect_signal	repair_path	closure_criterion	last_semantic_change_version	last_formulation_change_version	last_machine_semantics_change_version	predecessor_ref	formulation_sha256	semantic_payload_sha256	structural_card_sha256
N-O018-05	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Responsibility gap	An undefined owner creates a HOLD and, for high risk or irreversibility, a STOP.	O018	"[""core"",""organ:O018""]"	SAFETY	MANDATORY_RULE	risk.transition_control	risk.status	"[""organ:O018""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	600	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""RISK_UNRESOLVED""]"	"[""UNAUTHORIZED_IRREVERSIBLE_TRANSITION"",""HIGH_RISK_WITHOUT_HUMAN_PROCEDURE""]"	COMPLIANT	REQUIRE	risk.status::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""RISK_UNRESOLVED""],""stop"":[""UNAUTHORIZED_IRREVERSIBLE_TRANSITION"",""HIGH_RISK_WITHOUT_HUMAN_PROCEDURE""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-O018-05""]"	"[""TC-N-O018-05-NEG"",""TC-N-O018-05-POS"",""TC-POSITIVE-FORMULATION-N-O018-05""]"	"[""CP-04"",""CP-06""]"	C09|C10	Risk class, affected objects, reversibility, authority, compensation, or residual-risk owner is incomplete.	"[""CLASSIFY_RISK"",""ADD_ROLLBACK_OR_COMPENSATION"",""OBTAIN_RISK_ACCEPTANCE"",""REDUCE_SCOPE""]"	Risk, reversibility, residual risk, owner, and rollback or compensation are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-O018-05	95c0372ca17bc7b2831a7065b5aa1153b28c5efe58a7ea28fa0576bc9ba01591	926632843e83e56224676644f4651a16e361e69ce6b39394bd87976944c71cc0	7113658ab7600c8a8183ada3df6f112490416a920da9d8367d1a66230eabfb18
N-O018-06	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Responsibility for consequences	For a material action, effect observation, notification, stopping, recovery, compensation, and prevention of recurrence are specified in advance.	O018	"[""core"",""organ:O018""]"	SAFETY	MANDATORY_RULE	risk.transition_control	risk.status	"[""organ:O018""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	600	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""RISK_UNRESOLVED""]"	"[""UNAUTHORIZED_IRREVERSIBLE_TRANSITION"",""HIGH_RISK_WITHOUT_HUMAN_PROCEDURE""]"	COMPLIANT	REQUIRE	risk.status::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""RISK_UNRESOLVED""],""stop"":[""UNAUTHORIZED_IRREVERSIBLE_TRANSITION"",""HIGH_RISK_WITHOUT_HUMAN_PROCEDURE""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-O018-06""]"	"[""TC-N-O018-06-NEG"",""TC-N-O018-06-POS"",""TC-POSITIVE-FORMULATION-N-O018-06""]"	"[""CP-03"",""CP-04"",""CP-05"",""CP-06""]"	C09|EXTERNAL_ACTION|RECOVERY	Risk class, affected objects, reversibility, authority, compensation, or residual-risk owner is incomplete.	"[""CLASSIFY_RISK"",""ADD_ROLLBACK_OR_COMPENSATION"",""OBTAIN_RISK_ACCEPTANCE"",""REDUCE_SCOPE""]"	Risk, reversibility, residual risk, owner, and rollback or compensation are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-O018-06	dfa106c542b97744a967ead141cc1f2f32937d375a668afde904ed9c692ae2fe	c4dea9b93a06f98fcc041a04133ad04522fd727641983e8770526676aabbebe7	b240c6f8710463edcd8cc5fc3a598dab064e669b7da345c1155ee441afaee17b
N-O018-07	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Object ownership	O018 retains accountable ownership of its responsibility type, owner assignment, responsibility map, gap record, and consequence responsibility; contributing organs supply typed inputs and preserve ownership of their own outputs.	O018	"[""core"",""organ:O018""]"	AUTHORITY	MANDATORY_RULE	agency.authorization	authorization.status	"[""organ:O018""]"	"{""op"":""fact"",""path"":""violation.N-O018-07"",""equals"":true}"	MUST_NOT	KERNEL_COMPUTED	PROHIBIT		VIOLATED	[]	600	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""ANY"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S0"",""minimum_evidence_count"":0,""required_source_classes"":[]}"	"[""AUTHORITY_PENDING"",""SCOPE_PENDING""]"	"[""UNAUTHORIZED_EXTERNAL_TRANSITION""]"	DECLARED_CONFORMING_STATE	PROHIBIT	authorization.status::DECLARED_CONFORMING_STATE	VIOLATED	"{""exceptions"":[],""hold"":[""AUTHORITY_PENDING"",""SCOPE_PENDING""],""stop"":[""UNAUTHORIZED_EXTERNAL_TRANSITION""]}"	"[""B0"",""C0"",""D0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-O018-07""]"	"[""TC-N-O018-07-NEG"",""TC-N-O018-07-POS"",""TC-POSITIVE-FORMULATION-N-O018-07""]"	"[""CP-01"",""CP-02"",""CP-04"",""CP-06""]"	C02|C03|C07	Actor, scope, delegation, decision owner, or validity evidence is incomplete.	"[""IDENTIFY_AUTHORITY_OWNER"",""OBTAIN_OR_REVOKE_DELEGATION"",""RECALCULATE_SCOPE""]"	A valid authority state, scope, owner, and evidence reference are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-O018-07	ff99ce57d81ce1d2048232cac92408f8460728e8c87d953ad04a72d63f123aed	bf607855de66eea02e0d7f78bc40b5735079bfa35293756db783a15c95bfc55f	fd12591ec3612a8e90ad8ae53b178f50ad0cd9abd0f54363472734165fb04e12
N-O018-10	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Degradation	When O018 is unavailable, the route remains limited to causal analysis and proposed responsibility roles. Operations requiring risk acceptance, external action, and final closure become eligible after O018 is restored or an explicitly authorized replacement contract is verified; ownership remains with O018.	O018	"[""core"",""organ:O018""]"	STATE_CLOSURE	MANDATORY_RULE	cycle.closure	closure.status	"[""organ:O018""]"	"{""op"":""fact"",""path"":""violation.N-O018-10"",""equals"":true}"	MUST_NOT	KERNEL_COMPUTED	PROHIBIT		VIOLATED	[]	600	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""ANY"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S0"",""minimum_evidence_count"":0,""required_source_classes"":[]}"	"[""STATE_OR_EFFECT_UNKNOWN""]"	"[""FALSE_CLOSURE""]"	DECLARED_CONFORMING_STATE	PROHIBIT	closure.status::DECLARED_CONFORMING_STATE	VIOLATED	"{""exceptions"":[],""hold"":[""STATE_OR_EFFECT_UNKNOWN""],""stop"":[""FALSE_CLOSURE""]}"	"[""B0"",""C0"",""D0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-O018-10""]"	"[""TC-N-O018-10-NEG"",""TC-N-O018-10-POS"",""TC-POSITIVE-FORMULATION-N-O018-10""]"	"[""CP-01"",""CP-02"",""CP-03"",""CP-04"",""CP-05"",""CP-06""]"	C03|C05|C07|C09|C10|C11|EXTERNAL_ACTION|RECOVERY	State, effect, debt, owner, next input, or closure evidence is incomplete.	"[""RESTORE_LAST_VALID_STATE"",""REOPEN_CYCLE"",""RECORD_DEBT"",""CREATE_NEXT_INPUT""]"	Effect, state delta, debt disposition, and next transition are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-O018-10	81653390ab8e78467918323163471a9ea33fbe9c7d8efcc1e12621e633b54a51	49d8550a2c87b6a2818e22cf36279b998cbccc363aa787ca2dc76fcda94e6202	c7c36a9dec7568890cac653eeee79ead07860fc057800b3973ddb5c9ae0c6918
N-O019-01	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Three separate layers	The operator position, AI computation, and relational state remain distinct typed objects connected through explicit comparison relations.	O019	"[""core"",""organ:O019""]"	AUTHORITY	MANDATORY_RULE	agency.authorization	authorization.status	"[""organ:O019""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	600	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""AUTHORITY_PENDING"",""SCOPE_PENDING""]"	"[""UNAUTHORIZED_EXTERNAL_TRANSITION""]"	COMPLIANT	REQUIRE	authorization.status::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""AUTHORITY_PENDING"",""SCOPE_PENDING""],""stop"":[""UNAUTHORIZED_EXTERNAL_TRANSITION""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-O019-01""]"	"[""TC-N-O019-01-NEG"",""TC-N-O019-01-POS"",""TC-POSITIVE-FORMULATION-N-O019-01""]"	"[""CP-04"",""CP-05"",""CP-06""]"	C02|C03|C07	Actor, scope, delegation, decision owner, or validity evidence is incomplete.	"[""IDENTIFY_AUTHORITY_OWNER"",""OBTAIN_OR_REVOKE_DELEGATION"",""RECALCULATE_SCOPE""]"	A valid authority state, scope, owner, and evidence reference are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-O019-01	daf0c73fc63b79c0ebeb9df864499d03941df1a6c60cbab1ec3a0a9f6a0a7c60	c8fa18cfef549cf3c8a89e5b8e12bcd1cb17f09a2dac54e5c46260ed13fda599	8751f9413ec4a8009b4905812284e82210938ed28670f08bf7599e8345c3e2e9
N-O019-02	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Explicit position only	Only explicitly expressed goals, values, observations, decisions, agreements, and disagreements enter the operator position.	O019	"[""core"",""organ:O019""]"	AUTHORITY	MANDATORY_RULE	agency.authorization	authorization.status	"[""organ:O019""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	600	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""AUTHORITY_PENDING"",""SCOPE_PENDING""]"	"[""UNAUTHORIZED_EXTERNAL_TRANSITION""]"	COMPLIANT	REQUIRE	authorization.status::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""AUTHORITY_PENDING"",""SCOPE_PENDING""],""stop"":[""UNAUTHORIZED_EXTERNAL_TRANSITION""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-O019-02""]"	"[""TC-N-O019-02-NEG"",""TC-N-O019-02-POS"",""TC-POSITIVE-FORMULATION-N-O019-02""]"	"[""CP-04"",""CP-06""]"	C02|C03|C07	Actor, scope, delegation, decision owner, or validity evidence is incomplete.	"[""IDENTIFY_AUTHORITY_OWNER"",""OBTAIN_OR_REVOKE_DELEGATION"",""RECALCULATE_SCOPE""]"	A valid authority state, scope, owner, and evidence reference are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-O019-02	cbc07330f4c07b0dccce5d3353df75396cea82aa1bc6be61eac8304c9c05c5d5	83c32c85d30e9ed5aac0f1c581469136314fb58140bc58846b60cd50f3d371f0	f209f0398e08c9e05b8b3d791542bb3276588a9041f323f15ef4cf6f615b49b2
N-O019-03	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Relationship statuses	Relationship status is one of ALIGNED, PARTIALLY_ALIGNED, DISAGREEMENT, OPERATOR_UNDECIDED, AI_INCONCLUSIVE, UNCOMPARED, or PROTOCOL_REQUIRED_CONFLICT.	O019	"[""core"",""organ:O019""]"	AUTHORITY	MANDATORY_RULE	agency.authorization	authorization.status	"[""organ:O019""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	600	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""AUTHORITY_PENDING"",""SCOPE_PENDING""]"	"[""UNAUTHORIZED_EXTERNAL_TRANSITION""]"	COMPLIANT	REQUIRE	authorization.status::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""AUTHORITY_PENDING"",""SCOPE_PENDING""],""stop"":[""UNAUTHORIZED_EXTERNAL_TRANSITION""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-O019-03""]"	"[""TC-N-O019-03-NEG"",""TC-N-O019-03-POS"",""TC-POSITIVE-FORMULATION-N-O019-03""]"	"[""CP-03"",""CP-04"",""CP-06""]"	C03|C05|C07	Actor, scope, delegation, decision owner, or validity evidence is incomplete.	"[""IDENTIFY_AUTHORITY_OWNER"",""OBTAIN_OR_REVOKE_DELEGATION"",""RECALCULATE_SCOPE""]"	A valid authority state, scope, owner, and evidence reference are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-O019-03	8128ffce59c46a89acb8e1499375b562466991a842bdae797793adf4edca3370	993cb1f45a250e6cd082def2d025dd66a19e439c370a114766f5296f47b244b6	5611b940cc313ac4233b46c9eb209db86dd57be60fb6b58b8ea040fa99224b33
N-O019-04	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Truth remains separate	Position alignment and epistemic truth remain separate axes; evidence determines truth status, and disagreement preserves the current status pending new evidence.	O019	"[""core"",""organ:O019""]"	EVIDENCE	MANDATORY_RULE	epistemic.claim	epistemic.status	"[""organ:O019""]"	"{""op"":""fact"",""path"":""violation.N-O019-04"",""equals"":true}"	MUST_NOT	KERNEL_COMPUTED	PROHIBIT		VIOLATED	[]	600	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""ANY"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S0"",""minimum_evidence_count"":0,""required_source_classes"":[]}"	"[""MISSING_EVIDENCE"",""UNRESOLVED_COUNTEREVIDENCE""]"	"[""EVIDENCE_FABRICATION""]"	DECLARED_CONFORMING_STATE	PROHIBIT	epistemic.status::DECLARED_CONFORMING_STATE	VIOLATED	"{""exceptions"":[],""hold"":[""MISSING_EVIDENCE"",""UNRESOLVED_COUNTEREVIDENCE""],""stop"":[""EVIDENCE_FABRICATION""]}"	"[""C0"",""E0"",""I0""]"	"[""DER-JUST-N-O019-04""]"	"[""TC-N-O019-04-NEG"",""TC-N-O019-04-POS"",""TC-POSITIVE-FORMULATION-N-O019-04""]"	"[""CP-04""]"	C03|C07	Source, provenance, scope, counterevidence, alternatives, or confidence boundary is incomplete.	"[""REBUILD_PROVENANCE"",""ADD_COUNTEREVIDENCE_CHECK"",""LOWER_CONFIDENCE"",""REOPEN_HYPOTHESIS""]"	The claim status, evidence, counterevidence, scope, and review conditions are recorded.	2.20	UNKNOWN_PRE_V2.18	2.20	v2.21:N-O019-04	a478b2c6b460e6a0eaa80cbd60757088a565eb9b4314b07518c86faeb10f9e5a	0bbabaa022e1feb72a8d39644ecae588c658e7fd4b99711ae239adaac02c107c	717040d8219a093ec7fd24d4b5112d8dcaaf41fc75b41fd3617108ba0d52a210
N-O019-05	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Disagreement after closure	A machine-closed result that receives operator disagreement retains its historical identity and gains a disagreement status.	O019	"[""core"",""organ:O019""]"	AUTHORITY	MANDATORY_RULE	agency.authorization	authorization.status	"[""organ:O019""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	600	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""AUTHORITY_PENDING"",""SCOPE_PENDING""]"	"[""UNAUTHORIZED_EXTERNAL_TRANSITION""]"	COMPLIANT	REQUIRE	authorization.status::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""AUTHORITY_PENDING"",""SCOPE_PENDING""],""stop"":[""UNAUTHORIZED_EXTERNAL_TRANSITION""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-O019-05""]"	"[""TC-N-O019-05-NEG"",""TC-N-O019-05-POS"",""TC-POSITIVE-FORMULATION-N-O019-05""]"	"[""CP-04"",""CP-05"",""CP-06""]"	C03|C07|C08|C09	Actor, scope, delegation, decision owner, or validity evidence is incomplete.	"[""IDENTIFY_AUTHORITY_OWNER"",""OBTAIN_OR_REVOKE_DELEGATION"",""RECALCULATE_SCOPE""]"	A valid authority state, scope, owner, and evidence reference are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-O019-05	db1459a730917f47b09c6d1520020002766a72504f24ca2f8be5789cad402766	0b552a3e5332fa1197009f8f61533a7d4820ac6171f6923deb63347c15bffe05	4f981fdff065772b2ea982c0a071e37715c5fc05506339c6197386e0a1d2018f
N-O019-06	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Contradiction as object	An unresolved contradiction retains its sides, scopes, premises, influence, and possible handling forms.	O019	"[""core"",""organ:O019""]"	GOVERNANCE	MANDATORY_RULE	scope.boundary	scope.validity	"[""organ:O019""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	600	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""OWNER_OR_SCOPE_PENDING""]"	"[""RULE_CONFLICT"",""OWNER_MISSING""]"	COMPLIANT	REQUIRE	scope.validity::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""OWNER_OR_SCOPE_PENDING""],""stop"":[""RULE_CONFLICT"",""OWNER_MISSING""]}"	"[""B0"",""C0"",""D0"",""E0"",""I0"",""V0""]"	"[""DER-JUST-N-O019-06""]"	"[""TC-N-O019-06-NEG"",""TC-N-O019-06-POS"",""TC-POSITIVE-FORMULATION-N-O019-06""]"	"[""CP-01"",""CP-02""]"	ALL_PHASES	Owner, layer, scope, precedence, conflict route, or change authority is incomplete.	"[""IDENTIFY_OWNER"",""DECLARE_SCOPE"",""RESOLVE_OR_REPAIR_CONFLICT"",""RECORD_AUTHORIZED_CHANGE""]"	Owner, scope, layer, precedence, and conflict or change route are recorded.	2.20	UNKNOWN_PRE_V2.18	2.20	v2.21:N-O019-06	e4cde4d64dfa7b6dee5454cf0d6abb091f78009e41bdd4317754f110dc752991	0979c81bd571908dba0fda8c369ad04f081f40fed87a60e62df4b70f142ef4d0	c0070520517cf3d206af7947ccdc0f3828c79cc337998efb0ad688e0e7b139dc
N-O019-07	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Object ownership	O019 retains accountable ownership of its operator position, acceptance relation, comparison status, disagreement, and contradiction object; contributing organs supply typed inputs and preserve ownership of their own outputs.	O019	"[""core"",""organ:O019""]"	AUTHORITY	MANDATORY_RULE	agency.authorization	authorization.status	"[""organ:O019""]"	"{""op"":""fact"",""path"":""violation.N-O019-07"",""equals"":true}"	MUST_NOT	KERNEL_COMPUTED	PROHIBIT		VIOLATED	[]	600	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""ANY"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S0"",""minimum_evidence_count"":0,""required_source_classes"":[]}"	"[""AUTHORITY_PENDING"",""SCOPE_PENDING""]"	"[""UNAUTHORIZED_EXTERNAL_TRANSITION""]"	DECLARED_CONFORMING_STATE	PROHIBIT	authorization.status::DECLARED_CONFORMING_STATE	VIOLATED	"{""exceptions"":[],""hold"":[""AUTHORITY_PENDING"",""SCOPE_PENDING""],""stop"":[""UNAUTHORIZED_EXTERNAL_TRANSITION""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-O019-07""]"	"[""TC-N-O019-07-NEG"",""TC-N-O019-07-POS"",""TC-POSITIVE-FORMULATION-N-O019-07""]"	"[""CP-04"",""CP-06""]"	C02|C03|C07	Actor, scope, delegation, decision owner, or validity evidence is incomplete.	"[""IDENTIFY_AUTHORITY_OWNER"",""OBTAIN_OR_REVOKE_DELEGATION"",""RECALCULATE_SCOPE""]"	A valid authority state, scope, owner, and evidence reference are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-O019-07	48e096f11de67bb1c53fd8f732eca8a80160ea0e49120399e11a8c8a001d5fd7	f9f5a7f6b84685f0291da658c99b3eb44ced33fb029d1d30f845ccfe43859a68	30fac2cea0c8a9773185b6658479ad1ed7cb593494f689914f75f4e20d51165e
N-O019-10	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Degradation	When O019 is unavailable, the route remains limited to the explicit status OPERATOR_UNDECIDED or NOT_COMPARED. Operations requiring normative choice and dependent-scope closure become eligible after O019 is restored or an explicitly authorized replacement contract is verified; ownership remains with O019.	O019	"[""core"",""organ:O019""]"	AUTHORITY	MANDATORY_RULE	agency.authorization	authorization.status	"[""organ:O019""]"	"{""op"":""fact"",""path"":""violation.N-O019-10"",""equals"":true}"	MUST_NOT	KERNEL_COMPUTED	PROHIBIT		VIOLATED	[]	600	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""ANY"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S0"",""minimum_evidence_count"":0,""required_source_classes"":[]}"	"[""AUTHORITY_PENDING"",""SCOPE_PENDING""]"	"[""UNAUTHORIZED_EXTERNAL_TRANSITION""]"	DECLARED_CONFORMING_STATE	PROHIBIT	authorization.status::DECLARED_CONFORMING_STATE	VIOLATED	"{""exceptions"":[],""hold"":[""AUTHORITY_PENDING"",""SCOPE_PENDING""],""stop"":[""UNAUTHORIZED_EXTERNAL_TRANSITION""]}"	"[""B0"",""C0"",""D0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-O019-10""]"	"[""TC-N-O019-10-NEG"",""TC-N-O019-10-POS"",""TC-POSITIVE-FORMULATION-N-O019-10""]"	"[""CP-01"",""CP-02"",""CP-04"",""CP-05"",""CP-06""]"	C03|C05|C07|C09|RECOVERY	Actor, scope, delegation, decision owner, or validity evidence is incomplete.	"[""IDENTIFY_AUTHORITY_OWNER"",""OBTAIN_OR_REVOKE_DELEGATION"",""RECALCULATE_SCOPE""]"	A valid authority state, scope, owner, and evidence reference are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-O019-10	4df0fa7e73247d13f9ae7efcf661da5bdb394a1cee642f44accbb7ea179771c6	c2acbbdcfbeef2e59d46fa8ce4cdb78df24c0b4fb4b4f650671236483b851b5f	768428b8831c73f993b1d761483870c40377e89fa4db2ec05b6885e5a92f7905
N-O020-01	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Three risks	The risks of action, inaction, and delay are assessed separately and compared through an explicit multicriteria decision record.	O020	"[""core"",""organ:O020""]"	SAFETY	MANDATORY_RULE	risk.transition_control	risk.status	"[""organ:O020""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	600	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""RISK_UNRESOLVED""]"	"[""UNAUTHORIZED_IRREVERSIBLE_TRANSITION"",""HIGH_RISK_WITHOUT_HUMAN_PROCEDURE""]"	COMPLIANT	REQUIRE	risk.status::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""RISK_UNRESOLVED""],""stop"":[""UNAUTHORIZED_IRREVERSIBLE_TRANSITION"",""HIGH_RISK_WITHOUT_HUMAN_PROCEDURE""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-O020-01""]"	"[""TC-N-O020-01-NEG"",""TC-N-O020-01-POS"",""TC-POSITIVE-FORMULATION-N-O020-01""]"	"[""CP-03"",""CP-04"",""CP-06""]"	C09|C10	Risk class, affected objects, reversibility, authority, compensation, or residual-risk owner is incomplete.	"[""CLASSIFY_RISK"",""ADD_ROLLBACK_OR_COMPENSATION"",""OBTAIN_RISK_ACCEPTANCE"",""REDUCE_SCOPE""]"	Risk, reversibility, residual risk, owner, and rollback or compensation are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-O020-01	cd2c0b5182c2349456c03aac8977455a54bacaa1d897e761f60854152187c712	518e9306c26084dc3c9ec4dcbfd7fa9a0e506d055b0dfe19bdb21e91025f8a6d	a90c63a3cd23978a4bec5c00ff748263d886980233fc4ea3c64cb8df80937df6
