reference_id	source_file	reference_kind	target_file	target_selector	selector_type	status
REF-3d19fe2e90474ced82	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O015-05-NEG	TEST_ID	RESOLVES
REF-3d2bdaf541f78e97f4	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O015-07	TEST_ID	RESOLVES
REF-3d3ebe4836c05eded2	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-gen-029&page=20&norm_id=N-GEN-029	PDF_SECTION	RESOLVES
REF-3d5b2fb9c175103a9b	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-GEN-043	TEST_ID	RESOLVES
REF-3d6462552a8867012f	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O001-06	TSV_PRIMARY_KEY	RESOLVES
REF-3d71f4bd15d76362f2	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O018-07-NEG	TEST_ID	RESOLVES
REF-3d7a0a3c7e98bf5d42	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-gen-095&page=53&norm_id=N-GEN-095	PDF_SECTION	RESOLVES
REF-3d94a54082b8dde5ad	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-GEN-002	NODE_ID	RESOLVES
REF-3d9b725df5aeece7e4	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O026-03-NEG	TEST_ID	RESOLVES
REF-3dab9d808bdb8f7bdc	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O026-06-POS	TEST_ID	RESOLVES
REF-3dabde89926fa4becc	assurance/BUILD_DEPENDENCY_DAG.tsv	FILE	01_BOIS_Base_Core_v2.22_EN.pdf		FILE	RESOLVES
REF-3daeeb552a2fdcf949	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O025-06	TEST_ID	RESOLVES
REF-3db0f68a86eefb6fb5	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O004-07-NEG	TEST_ID	RESOLVES
REF-3db6284ccbece32d82	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	D0	NODE_ID	RESOLVES
REF-3db65a251af445f7ec	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-097-NEG	TEST_ID	RESOLVES
REF-3db6601ebbbf1faea8	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O001-02-POS	TEST_ID	RESOLVES
REF-3dc5e799a5a1f139e0	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O019-04-NEG	TEST_ID	RESOLVES
REF-3dc635277e0769d66d	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O027-01-NEG	TEST_ID	RESOLVES
REF-3de4cdce085419b575	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-GEN-061	TEST_ID	RESOLVES
REF-3df014a4834af5f502	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-044-NEG	TEST_ID	RESOLVES
REF-3df2705bcb831836bd	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O012-01	NODE_ID	RESOLVES
REF-3e03c1260f3213eefa	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O018-05-POS	TEST_ID	RESOLVES
REF-3e050c20715a7bd9cd	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/BEHAVIOR_PROFILES.json	/profiles/8	JSON_POINTER	RESOLVES
REF-3e067d987d8c3f4fb0	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-T-N-005-POS	TEST_ID	RESOLVES
REF-3e107fa464162b200a	migration/MIGRATION_v2.20_to_v2.22.tsv	CHECK_ID	assurance/VALIDATION_SPEC.json	CHECK-F-220-018	CHECK_ID	RESOLVES
REF-3e159e2f588d2e4d30	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-T-N-042-NEG	TEST_ID	RESOLVES
REF-3e17890159076a80cc	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O021-02-NEG	TEST_ID	RESOLVES
REF-3e26b835bba76a2d49	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	02_Temnik_Personal_Layer_v2.22_EN.pdf	section_id=t-n-003&page=4&norm_id=T-N-003	PDF_SECTION	RESOLVES
REF-3e3807b0e1b6a170a4	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O017-05-POS	TEST_ID	RESOLVES
REF-3e45fe3fa6ea8c8128	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-gen-073&page=42&norm_id=N-GEN-073	PDF_SECTION	RESOLVES
REF-3e566c630eec51c9a6	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o025-02&page=150&norm_id=N-O025-02	PDF_SECTION	RESOLVES
REF-3e5deaf8d33dd4d120	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O002-03-NEG	TEST_ID	RESOLVES
REF-3e6a663ca217f3dd7e	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	repair/REPAIR_PLAN_v2.22.tsv	finding_id=F-220-006	TSV_PRIMARY_KEY	RESOLVES
REF-3e73ecffc8db2b5a2d	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-OBJECT-OPER-BEHAVIOR	TEST_ID	RESOLVES
REF-3e758f1397415b9307	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O015-01-POS	TEST_ID	RESOLVES
REF-3e95665aa4e5abd1a4	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O008-03-POS	TEST_ID	RESOLVES
REF-3ea2f28f33b4d11ae4	assurance/BOOT_LOAD_ORDER.tsv	FILE	runtime/OPERATOR_ACCEPTANCE.json		FILE	RESOLVES
REF-3eb1817d0f1095711b	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-OBJECT-MODEL-STRUCTURE	TEST_ID	RESOLVES
REF-3ec85605d72bbcbc60	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-T-N-026-POS	TEST_ID	RESOLVES
REF-3ed3d0dc5c38737a52	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/OBJECT_CATALOG.tsv	object_type=Closure	TSV_PRIMARY_KEY	RESOLVES
REF-3ee682417b88aed762	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O005-05-NEG	TEST_ID	RESOLVES
REF-3eebc7b926d9138d46	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O004-06	TSV_PRIMARY_KEY	RESOLVES
REF-3ef2e92095d90ebd84	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O024-07	TSV_PRIMARY_KEY	RESOLVES
REF-3ef4fd70f6124e0ee6	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-T-N-024	TEST_ID	RESOLVES
REF-3ef68203d757ac7468	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O002-02	NODE_ID	RESOLVES
REF-3efa2246390220c2b5	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-OBJECT-INFERENCE-STRUCTURE	TEST_ID	RESOLVES
REF-3f04702d17a853a3ad	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-OBJECT-ACTIONEXECUTIONRECORD-STRUCTURE	TEST_ID	RESOLVES
REF-3f0a0c13685d952873	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O022-04	TEST_ID	RESOLVES
REF-3f1064b19d87d57e07	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o022-02&page=138&norm_id=N-O022-02	PDF_SECTION	RESOLVES
REF-3f2d51a0100314cfb9	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-GEN-051	TSV_PRIMARY_KEY	RESOLVES
REF-3f2d8b49e0bbdd4a97	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O028-01-POS	TEST_ID	RESOLVES
REF-3f2edb55daa51cb4d4	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O025-02	TEST_ID	RESOLVES
REF-3f35eb38323a0bfcc1	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-074-POS	TEST_ID	RESOLVES
REF-3f475b161fbd34cbea	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-F-220-013-CLOSURE	TEST_ID	RESOLVES
REF-3f6e07d91f89801a4a	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O013-07-NEG	TEST_ID	RESOLVES
REF-3f6ec9be8ace1c1635	assurance/JUSTIFICATION_GRAPH.json	TEST_ID	assurance/TEST_REGISTRY.json	TC-N-O026-06-POS	TEST_ID	RESOLVES
REF-3f718aed88d00f9ddc	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O028-04	TEST_ID	RESOLVES
REF-3f959d7dbce7d2c68c	migration/MIGRATION_FINDINGS_v2.21_to_v2.22.tsv	TEST_ID	assurance/TEST_REGISTRY.json	TEST-F-221-004-REGRESSION	TEST_ID	RESOLVES
REF-3f990080723a262a23	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O018-07-POS	TEST_ID	RESOLVES
REF-3f9d143165cb80dc1f	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O027-01	NODE_ID	RESOLVES
REF-3fa1489a76d2e74544	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O025-06-POS	TEST_ID	RESOLVES
REF-3fa9b28380c17b7d87	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O004-03-POS	TEST_ID	RESOLVES
REF-3fafbae62d972db879	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O017-01	TSV_PRIMARY_KEY	RESOLVES
REF-3fb250a8d2b64789bd	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-084-POS	TEST_ID	RESOLVES
REF-3fb9c07686c7142616	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o021-03&page=135&norm_id=N-O021-03	PDF_SECTION	RESOLVES
REF-3ff428cc8b0352c04f	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-C01-PHENOMENON-BOUNDARY-COVERAGE	TEST_ID	RESOLVES
REF-3ffb86ed7ebccdc7e3	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o014-02&page=106&norm_id=N-O014-02	PDF_SECTION	RESOLVES
REF-4004dab2791342088d	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-020-NEG	TEST_ID	RESOLVES
REF-400bb3f5c526a9f353	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-GEN-063	NODE_ID	RESOLVES
REF-40174132d4bee8d09e	assurance/BUILD_DEPENDENCY_DAG.tsv	FILE	fixtures/RUNTIME_CHAIN_FIXTURES.json		FILE	RESOLVES
REF-401c6b55f883f18d6a	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O021-07	TSV_PRIMARY_KEY	RESOLVES
REF-402c4c45eb2e03f753	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O009-02-NEG	TEST_ID	RESOLVES
REF-403d7501e128f051f5	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O020-02-POS	TEST_ID	RESOLVES
REF-40411d7f6618782ccd	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-T-N-018	TEST_ID	RESOLVES
REF-404a7441b631f201ba	migration/MIGRATION_v2.20_to_v2.22.tsv	CHECK_ID	assurance/VALIDATION_SPEC.json	CHECK-F-219-011	CHECK_ID	RESOLVES
REF-404d7294a08fe7381f	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O013-10	NODE_ID	RESOLVES
REF-404ed9f13171d8e27c	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O026-04	TSV_PRIMARY_KEY	RESOLVES
REF-405428ced7e955b62d	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-GEN-046	TEST_ID	RESOLVES
REF-4063d5cbba1a3fc556	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-057-POS	TEST_ID	RESOLVES
REF-406d9ca49d422ab275	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	02_Temnik_Personal_Layer_v2.22_EN.pdf	section_id=t-n-019&page=11&norm_id=T-N-019	PDF_SECTION	RESOLVES
REF-40724322503c3f9dd0	repair/REPAIR_PLAN_v2.22.tsv	CHECK_ID	assurance/VALIDATION_SPEC.json	CHECK-F-219-003	CHECK_ID	RESOLVES
REF-4077c1a97defdccae3	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-gen-016&page=13&norm_id=N-GEN-016	PDF_SECTION	RESOLVES
REF-408393293cc8f89357	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O001-07-POS	TEST_ID	RESOLVES
REF-40a44408bd81d423a0	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-LEXICON-INTERFACEMACHINE-PARITY	TEST_ID	RESOLVES
REF-40daa1e635e3c8dcfc	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O026-06-NEG	TEST_ID	RESOLVES
REF-40e6ae4c5ca431d1ad	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-T-N-019-NEG	TEST_ID	RESOLVES
REF-40f9fbb447fbdd39fd	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-GEN-011	NODE_ID	RESOLVES
REF-4109794b9c321a8615	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O005-03	TSV_PRIMARY_KEY	RESOLVES
REF-410acdba7e3a6a7fcd	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O006-06-NEG	TEST_ID	RESOLVES
REF-41149f3d6a76c90059	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O010-07	TEST_ID	RESOLVES
REF-4117f32d4ede658ca0	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O019-03	TEST_ID	RESOLVES
REF-411fb918a2cbe3f052	repair/REPAIR_PLAN_v2.22.tsv	MIGRATION_ID	migration/MIGRATION_v2.20_to_v2.22.tsv	MIG-F-220-005	MIGRATION_ID	RESOLVES
REF-4122104031e4d23775	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/OBJECT_CATALOG.tsv	object_type=Memory	TSV_PRIMARY_KEY	RESOLVES
REF-412bcf955de3c52500	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-F-221-007-REGRESSION	TEST_ID	RESOLVES
REF-412bf8547178cf8168	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-ALIAS-NEXTSTEP-NEG	TEST_ID	RESOLVES
REF-4136da49b95cdc4814	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O005-10-NEG	TEST_ID	RESOLVES
REF-414e501b940ecb67b1	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O014-06	TEST_ID	RESOLVES
REF-415327d7b7d8790874	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-F-219-012-CLOSURE	TEST_ID	RESOLVES
REF-41538c271878b872f7	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-038-POS	TEST_ID	RESOLVES
REF-4163a889e8303a37b6	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-GEN-017	TEST_ID	RESOLVES
REF-417ffbfd59c7df4f70	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-GEN-075	TEST_ID	RESOLVES
REF-418a3463df1a467726	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-GEN-095	TEST_ID	RESOLVES
REF-41905aae4ab35b2ec8	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-ACCEPTANCE-CATALOG-COMPLETENESS	TEST_ID	RESOLVES
REF-419248c6975fc641bf	MANIFEST.json	FILE	schema/GATE_CONTEXT_SCHEMAS.json		FILE	RESOLVES
REF-41ad7dd7a0ee3fd4e6	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O020-02-NEG	TEST_ID	RESOLVES
REF-41b2913bae51a179f7	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-028-POS	TEST_ID	RESOLVES
REF-41b6838e0d3d81ea48	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O015-05	TEST_ID	RESOLVES
REF-41dfa9da22dd6d6f1c	MANIFEST.json	FILE	assurance/BUILD_DEPENDENCY_DAG.tsv		FILE	RESOLVES
REF-420028e71c1d7df21a	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O011-07	TSV_PRIMARY_KEY	RESOLVES
REF-42051f3942c3fa40e7	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-gen-059&page=35&norm_id=N-GEN-059	PDF_SECTION	RESOLVES
REF-4229760db26222dfb7	machine/CORE_CANON.json	CYCLE_CROSSWALK_REF	assurance/CYCLE_CROSSWALK.json		FILE	RESOLVES
REF-422ffbf22f38afaef7	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-004-NEG	TEST_ID	RESOLVES
REF-423c4fba55262f8628	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O028-07	TEST_ID	RESOLVES
REF-42477712ae72c86981	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-040-NEG	TEST_ID	RESOLVES
REF-424e92c912a24cda28	assurance/BUILD_DEPENDENCY_DAG.tsv	FILE	assurance/STATIC_TEST_SUMMARY.json		FILE	RESOLVES
REF-4251dac6fa5f45b9ab	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	02_Temnik_Personal_Layer_v2.22_EN.pdf	section_id=t-n-009&page=6&norm_id=T-N-009	PDF_SECTION	RESOLVES
REF-42543813f08f85bca0	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-075-POS	TEST_ID	RESOLVES
REF-425642148d15f70e3a	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-GEN-077	TEST_ID	RESOLVES
REF-425f7de7df15461010	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-OBJECT-MACHINEPHASE-BEHAVIOR	TEST_ID	RESOLVES
REF-426ceeaa1e7e07f26e	assurance/BOOT_LOAD_ORDER.tsv	FILE	assurance/SELF_CONSISTENCY_REPORT.json		FILE	RESOLVES
REF-426fb6acba362f729f	migration/MIGRATION_v2.20_to_v2.22.tsv	CHECK_ID	assurance/VALIDATION_SPEC.json	CHECK-F-220-007	CHECK_ID	RESOLVES
REF-4276d4a9f0039e749f	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-T-N-030-POS	TEST_ID	RESOLVES
REF-42867e3faa7905d4a1	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-GEN-024	TEST_ID	RESOLVES
REF-4287bdf4da4842808e	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-096-POS	TEST_ID	RESOLVES
REF-428fbf7a7561b7ad86	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O007-04	TSV_PRIMARY_KEY	RESOLVES
REF-429cf7304ae898d2e4	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o006-06&page=77&norm_id=N-O006-06	PDF_SECTION	RESOLVES
REF-42a663f6fe380393a6	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O010-02	TEST_ID	RESOLVES
REF-42b7b0c40a18fc03e1	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-007-POS	TEST_ID	RESOLVES
REF-42c9386dd9a4952fa1	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-F-220-015-REGRESSION	TEST_ID	RESOLVES
REF-42cc9dab2cb7087aab	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O022-07	TSV_PRIMARY_KEY	RESOLVES
REF-42dc08aeba99330b42	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O005-10	TSV_PRIMARY_KEY	RESOLVES
REF-4306c6744a75ba8ee9	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O025-05	TEST_ID	RESOLVES
REF-430c2b03aa971b5e2c	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-GEN-052	TEST_ID	RESOLVES
REF-43278764d42efc2fca	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O004-02	NODE_ID	RESOLVES
REF-43284dd09ce8004011	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O025-10	NODE_ID	RESOLVES
